# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = Naive_Bayes_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = Naive_Bayes_1.data.R
# init = 2 (Default)
# random
#   seed = 4193878922
# output
#   file = Naive_Bayes_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,phi.1.1,phi.2.1,phi.3.1,phi.4.1,phi.1.2,phi.2.2,phi.3.2,phi.4.2,phi.1.3,phi.2.3,phi.3.3,phi.4.3,phi.1.4,phi.2.4,phi.3.4,phi.4.4,phi.1.5,phi.2.5,phi.3.5,phi.4.5,phi.1.6,phi.2.6,phi.3.6,phi.4.6,phi.1.7,phi.2.7,phi.3.7,phi.4.7,phi.1.8,phi.2.8,phi.3.8,phi.4.8,phi.1.9,phi.2.9,phi.3.9,phi.4.9,phi.1.10,phi.2.10,phi.3.10,phi.4.10
-3613.22,0.97026,0.734679,3,7,0,3632.15,0.473466,0.252695,0.182955,0.0908839,0.183026,0.0260326,0.0425971,0.187907,0.0274562,0.21482,0.0140248,0.531391,0.049413,0.432661,0.145534,0.0113184,0.0517507,0.0934594,0.0280615,0.0534551,0.00915736,0.0173368,0.481912,0.0413019,0.0634752,0.0131394,0.140171,0.0224816,0.439043,0.0546456,0.0277858,0.0220448,0.0293865,0.0202872,0.0535664,0.0113664,0.129529,0.0961662,0.0258879,0.0939269,0.0177627,0.0314509,0.0404595,0.0248069
-3613.22,0.250658,1.10293,2,3,0,3640.88,0.473466,0.252695,0.182955,0.0908839,0.183026,0.0260326,0.0425971,0.187907,0.0274562,0.21482,0.0140248,0.531391,0.049413,0.432661,0.145534,0.0113184,0.0517507,0.0934594,0.0280615,0.0534551,0.00915736,0.0173368,0.481912,0.0413019,0.0634752,0.0131394,0.140171,0.0224816,0.439043,0.0546456,0.0277858,0.0220448,0.0293865,0.0202872,0.0535664,0.0113664,0.129529,0.0961662,0.0258879,0.0939269,0.0177627,0.0314509,0.0404595,0.0248069
-3608.76,0.940389,0.318861,4,15,0,3634.83,0.547284,0.240806,0.138155,0.0737553,0.203788,0.0227114,0.0389936,0.203864,0.0234751,0.162186,0.0367943,0.47092,0.0396338,0.476953,0.141253,0.0203554,0.0471932,0.135481,0.0253251,0.0463242,0.0182217,0.0135734,0.433857,0.0478732,0.0686837,0.0232582,0.190904,0.0387198,0.430702,0.0369592,0.0275195,0.0789777,0.0309693,0.0188354,0.0457254,0.00691486,0.118722,0.0815472,0.0395641,0.0667911,0.0186111,0.0284956,0.0200634,0.0192599
-3612.32,0.917842,0.447325,3,7,0,3623.01,0.49468,0.234896,0.161694,0.10873,0.177487,0.0211437,0.039952,0.188598,0.0171543,0.18216,0.0180636,0.484513,0.0454318,0.439114,0.172181,0.0254181,0.0709055,0.107895,0.0148752,0.0277767,0.0153886,0.0137717,0.445256,0.0547846,0.0527626,0.0190111,0.12591,0.0323811,0.465471,0.0517434,0.0240364,0.0398462,0.0282655,0.0422492,0.0772412,0.00287137,0.110442,0.0890499,0.0446134,0.120805,0.016692,0.0338615,0.0378703,0.0230059
-3610.44,0.77382,0.593908,3,7,0,3636.11,0.586932,0.201008,0.114288,0.0977715,0.203028,0.0187248,0.0429434,0.217896,0.021504,0.185422,0.0322005,0.391815,0.0395952,0.451697,0.130693,0.0267363,0.0522816,0.114499,0.0263695,0.0335425,0.0159527,0.0105207,0.437619,0.0611807,0.068315,0.0285365,0.169084,0.048757,0.422661,0.0532356,0.0271888,0.0786291,0.0241901,0.0238382,0.0525754,0.00289955,0.130509,0.0793102,0.0496657,0.0925632,0.0219631,0.0342168,0.0316614,0.0459805
-3612.8,0.857062,0.569078,3,7,0,3624.25,0.444727,0.246219,0.231813,0.0772409,0.176913,0.0290157,0.0537955,0.187579,0.0217468,0.174129,0.0157154,0.559515,0.03909,0.443647,0.151311,0.0227154,0.058394,0.121114,0.0251147,0.0416154,0.0131881,0.0164584,0.483302,0.0386687,0.0604179,0.0155025,0.145601,0.0156912,0.467495,0.0474358,0.0197551,0.027781,0.0330156,0.0349673,0.0553358,0.00760451,0.113986,0.0902653,0.0180656,0.0863643,0.0157541,0.0274651,0.0320046,0.0124654
-3610.75,0.689945,0.656601,3,7,0,3631.79,0.543687,0.224875,0.141734,0.0897043,0.19985,0.0204804,0.032676,0.21903,0.021057,0.173867,0.0194368,0.41056,0.0445557,0.462752,0.126692,0.0266816,0.0396654,0.0974056,0.0303721,0.0434622,0.021886,0.0122709,0.448665,0.0547286,0.065032,0.0231804,0.164191,0.0355019,0.442415,0.0697348,0.0341366,0.0812044,0.0227217,0.0249213,0.0569,0.00221898,0.122066,0.0830277,0.0491443,0.0820765,0.0207515,0.0323595,0.0377863,0.0445358
-3616.94,0.743,0.522432,3,7,0,3630.67,0.51344,0.246391,0.15094,0.0892291,0.197203,0.0265768,0.0501725,0.231891,0.0187177,0.197279,0.0189604,0.427118,0.0494147,0.46682,0.147272,0.01615,0.0501038,0.0888818,0.0319521,0.0704457,0.0203243,0.00371213,0.438581,0.0513338,0.0568667,0.0209134,0.20401,0.0206656,0.422023,0.0378992,0.0172176,0.0448035,0.0302799,0.0232174,0.0465673,0.00576467,0.137511,0.0949934,0.0301266,0.0874138,0.0175553,0.0397065,0.01514,0.044414
-3617.67,0.914927,0.468373,3,7,0,3637.48,0.52002,0.213377,0.177184,0.0894195,0.18555,0.0151005,0.0384915,0.176388,0.0277521,0.164406,0.0218224,0.516323,0.0358219,0.436402,0.141513,0.035416,0.059707,0.147476,0.0207664,0.024766,0.00973357,0.0252833,0.476816,0.0270398,0.0679271,0.0227992,0.117633,0.0509889,0.462896,0.0507956,0.0394213,0.0562328,0.0225948,0.0363373,0.0633756,0.00662607,0.108587,0.0769369,0.0283586,0.0935473,0.0194315,0.0244624,0.0518022,0.0126719
-3614.92,0.84079,0.61233,3,7,0,3637.4,0.518699,0.239887,0.151341,0.0900728,0.196283,0.0319697,0.0483559,0.185249,0.0241797,0.192417,0.0189711,0.443835,0.0500082,0.46549,0.138696,0.0170985,0.0455609,0.0870185,0.025511,0.0354257,0.0209919,0.00711404,0.456062,0.05403,0.0582636,0.024299,0.201259,0.0165749,0.419874,0.0454053,0.0215726,0.0687557,0.0306945,0.029095,0.0425711,0.0110063,0.137796,0.0841428,0.0351378,0.131262,0.0163484,0.033049,0.0118636,0.0367621
-3614.26,0.777688,0.679178,3,7,0,3636.71,0.510604,0.223483,0.189292,0.0766206,0.187629,0.0149819,0.0423014,0.22725,0.0192096,0.167283,0.0134342,0.498451,0.0361746,0.437386,0.148141,0.0209059,0.0625507,0.145184,0.0211986,0.0329355,0.0102127,0.0191938,0.471853,0.0501337,0.0680058,0.0206146,0.126518,0.0515604,0.465827,0.053262,0.0316568,0.0268655,0.0226533,0.0250377,0.0600107,0.00587658,0.110777,0.0861268,0.0265683,0.0679684,0.0169596,0.0309291,0.0583179,0.0180524
-3623.17,0.513934,0.65642,3,7,0,3641.3,0.549184,0.194555,0.142305,0.113956,0.191767,0.0358558,0.0276902,0.226128,0.0253815,0.192063,0.0146972,0.430786,0.0466145,0.436522,0.100283,0.0224908,0.0415105,0.0955728,0.0170338,0.0813672,0.0103513,0.0147066,0.525834,0.0445619,0.0610481,0.0355673,0.181561,0.0258453,0.444863,0.0312833,0.0271401,0.0341069,0.0319693,0.0171099,0.0554934,0.00742698,0.128703,0.0885592,0.0216516,0.101351,0.0177919,0.0527601,0.0286161,0.0259346
-3621.94,0.998831,0.359955,4,15,0,3644.92,0.481335,0.271585,0.189399,0.0576807,0.198051,0.0127143,0.0568769,0.199829,0.0225975,0.169242,0.02978,0.502078,0.0394585,0.457431,0.200205,0.0247022,0.062873,0.138253,0.0371023,0.0210023,0.0178097,0.0104918,0.396054,0.0355982,0.0658627,0.0143495,0.130976,0.0376362,0.437942,0.0690959,0.0311886,0.0722452,0.0275553,0.0440543,0.0473185,0.0046086,0.108965,0.06923,0.0426693,0.085041,0.0188862,0.0151386,0.0278291,0.0172594
-3621.64,0.767515,0.560303,3,7,0,3652.93,0.525158,0.250399,0.164885,0.0595575,0.195792,0.0142417,0.0591777,0.172406,0.0222327,0.153776,0.0228709,0.53308,0.0382508,0.489146,0.184533,0.0209185,0.0647549,0.142601,0.0281213,0.0265213,0.0213825,0.0140588,0.415307,0.0231031,0.0644601,0.0164437,0.145167,0.0444779,0.436532,0.0439812,0.0315676,0.0557037,0.0315498,0.0389986,0.0439694,0.0123634,0.104477,0.0746325,0.0398443,0.0982354,0.0205685,0.0121206,0.0294412,0.0131906
-3622.49,0.93136,0.5307,3,7,0,3639.96,0.50163,0.25878,0.172109,0.0674805,0.186069,0.0201015,0.0536605,0.173849,0.0177007,0.178352,0.0410986,0.529429,0.0419981,0.467892,0.187456,0.0308826,0.0634707,0.125234,0.0232677,0.0332227,0.0168569,0.0151387,0.40478,0.0199776,0.053084,0.0130875,0.117039,0.0513744,0.46108,0.0381805,0.0325861,0.0616905,0.0264666,0.0513298,0.0638861,0.00380244,0.111927,0.0751613,0.045013,0.0696109,0.021348,0.015523,0.0312121,0.0261602
-3618.31,1,0.711146,3,7,0,3640.25,0.566289,0.246684,0.129315,0.0577128,0.189007,0.0190568,0.04761,0.223913,0.0253451,0.171947,0.0183735,0.458184,0.0363457,0.473661,0.153345,0.0324034,0.0553003,0.14101,0.0298093,0.0103503,0.0201801,0.00683722,0.448459,0.0588881,0.065087,0.0236272,0.174305,0.0592367,0.433649,0.0348319,0.0242007,0.0706386,0.0316549,0.0275223,0.0396946,0.00792038,0.121988,0.0818689,0.0370133,0.0683409,0.0214436,0.0196374,0.0271892,0.0101245
-3615.25,0.807989,1.09735,2,3,0,3629.38,0.512293,0.186795,0.213216,0.0876965,0.191787,0.0238291,0.0491464,0.160403,0.0187152,0.192812,0.0316221,0.509996,0.0516112,0.462912,0.141865,0.0256474,0.0459864,0.0896988,0.0244853,0.0524123,0.00958876,0.0191638,0.502361,0.0442153,0.0649531,0.0222472,0.104753,0.032411,0.461562,0.0615205,0.0238475,0.0385324,0.0203822,0.0261911,0.0577819,0.00296213,0.117837,0.0663336,0.0253214,0.107342,0.0175767,0.0352915,0.038816,0.0260785
-3622.26,0.332163,1.12788,2,3,0,3639.44,0.536922,0.23352,0.12606,0.103498,0.197407,0.017504,0.0372623,0.221854,0.0245358,0.180103,0.0203534,0.503683,0.024002,0.45899,0.174678,0.0152623,0.051514,0.112641,0.0278247,0.0379095,0.00568567,0.0111509,0.440564,0.0481486,0.0533223,0.0238685,0.165744,0.0420261,0.460759,0.0394305,0.0268269,0.0409226,0.0402786,0.031051,0.04554,0.00967011,0.130166,0.101195,0.0415151,0.0610183,0.0123297,0.0240655,0.0196918,0.019506
-3613.82,0.985339,0.430618,3,7,0,3638.22,0.496947,0.21946,0.185014,0.0985787,0.166977,0.0338338,0.0436458,0.175005,0.0225963,0.151763,0.0444256,0.44323,0.0462949,0.46575,0.116787,0.0273066,0.0556199,0.106294,0.0283622,0.0424601,0.0132761,0.0159421,0.453445,0.0447237,0.07754,0.031386,0.148841,0.0803469,0.444867,0.0436003,0.0298831,0.0565039,0.0296252,0.022895,0.0528508,0.00338745,0.1231,0.103247,0.0487466,0.096252,0.0201034,0.0252891,0.0330132,0.0307843
-3612.96,0.669002,0.641773,3,7,0,3639.87,0.516444,0.219364,0.171391,0.0928009,0.214839,0.0134633,0.0469382,0.222866,0.0142106,0.197139,0.0110548,0.486439,0.0318019,0.436272,0.161053,0.0165582,0.0481634,0.1164,0.0212758,0.0514319,0.0148858,0.00977399,0.474617,0.0337444,0.0618113,0.013208,0.156213,0.0108098,0.447216,0.0537241,0.0221559,0.0460394,0.0289392,0.0383279,0.0536262,0.0115339,0.122231,0.0783241,0.0274711,0.0914758,0.0159017,0.0433681,0.0255941,0.0291015
-3614.44,0.963371,0.496579,3,7,0,3629.99,0.493986,0.240709,0.162725,0.10258,0.195853,0.0219135,0.0700498,0.195981,0.0119894,0.192849,0.0160765,0.4795,0.0387187,0.422491,0.123011,0.0242892,0.0530998,0.117047,0.0223783,0.0527955,0.0130274,0.0161493,0.486584,0.0477533,0.0621413,0.012889,0.151175,0.0178209,0.442905,0.0452947,0.0227818,0.0714226,0.0284069,0.0385681,0.0618074,0.0122884,0.138631,0.0876409,0.0190835,0.0600838,0.0152275,0.0451572,0.0270523,0.038065
-3616.44,0.872954,0.703984,3,7,0,3632.32,0.486832,0.298789,0.152029,0.062351,0.192233,0.0281815,0.0480495,0.218943,0.0242028,0.175343,0.0382305,0.39666,0.0542366,0.440981,0.130449,0.0294221,0.0496198,0.12833,0.0354095,0.036926,0.00921792,0.0158032,0.424966,0.0864208,0.078095,0.0234097,0.172251,0.0240318,0.416853,0.043329,0.03583,0.0829566,0.029608,0.0318653,0.0584642,0.00658385,0.123751,0.0709036,0.022707,0.0939252,0.0221828,0.0418534,0.0336438,0.024131
-3621.1,0.615293,0.827073,3,15,0,3634.27,0.543954,0.168042,0.164551,0.123452,0.191854,0.0159648,0.0429656,0.177074,0.019163,0.184094,0.0103273,0.555242,0.0336489,0.464578,0.154979,0.0120094,0.0565754,0.103152,0.0185169,0.0507023,0.0226489,0.00636128,0.496833,0.0161696,0.0532081,0.0186968,0.139955,0.0248741,0.466423,0.0582422,0.0223228,0.0304316,0.0240137,0.0302173,0.0466567,0.00531524,0.116873,0.0961144,0.0469807,0.10498,0.0155918,0.0225784,0.0204635,0.0232015
-3616.84,0.947051,0.575339,3,7,0,3643.4,0.484543,0.279955,0.171697,0.0638042,0.19279,0.0313507,0.0492391,0.217977,0.0263083,0.161016,0.0149717,0.424034,0.0449699,0.460578,0.153637,0.0496581,0.0487104,0.109456,0.017486,0.0394346,0.00804747,0.00835228,0.432441,0.0353501,0.0748146,0.0232556,0.16162,0.0290986,0.442441,0.0433387,0.0216799,0.0756849,0.0329515,0.0484675,0.0749105,0.0107618,0.104491,0.0750216,0.0318123,0.0853431,0.0244753,0.0391636,0.0422019,0.0326571
-3619.24,0.783321,0.784341,3,7,0,3637.06,0.540246,0.228252,0.154881,0.07662,0.195165,0.0204415,0.0357246,0.284119,0.0233778,0.181449,0.0284511,0.375227,0.0459336,0.504553,0.134027,0.0217103,0.050774,0.121179,0.0217736,0.0589589,0.0127248,0.00828969,0.464832,0.0456866,0.0638663,0.027993,0.140926,0.0278827,0.472109,0.0376165,0.0266507,0.0536158,0.0167995,0.0191386,0.0767857,0.00819455,0.105613,0.063947,0.0421589,0.0893819,0.0136367,0.0153936,0.0286713,0.0352241
-3619.37,0.791682,0.767356,3,7,0,3640.8,0.491422,0.249347,0.187249,0.0719812,0.19014,0.0216358,0.0363582,0.21416,0.0196673,0.207023,0.0410338,0.389221,0.0421341,0.470193,0.126085,0.0252843,0.0508136,0.117176,0.0257555,0.046843,0.0118596,0.00648721,0.474037,0.0716668,0.0625039,0.0261771,0.14543,0.0517984,0.482427,0.0415737,0.0339669,0.0668118,0.0261299,0.0174131,0.0750457,0.0117903,0.0998711,0.0775588,0.0246189,0.0854159,0.0144539,0.0147622,0.0176691,0.0370093
-3615.11,0.907917,0.763506,3,7,0,3634.5,0.563556,0.201314,0.146562,0.0885677,0.197052,0.0199215,0.0243199,0.206025,0.0244763,0.156736,0.0123373,0.54839,0.0410095,0.483272,0.156288,0.0131241,0.0501638,0.108902,0.0195102,0.036062,0.00996687,0.0186538,0.476776,0.0305774,0.0691465,0.0196372,0.168549,0.0157145,0.428811,0.0424005,0.0202824,0.0317319,0.0325082,0.0421533,0.0449322,0.00383717,0.12747,0.0640045,0.0439807,0.0918865,0.0193955,0.0443187,0.0330236,0.0226517
-3615.11,0.280518,0.957112,2,3,0,3637.29,0.563556,0.201314,0.146562,0.0885677,0.197052,0.0199215,0.0243199,0.206025,0.0244763,0.156736,0.0123373,0.54839,0.0410095,0.483272,0.156288,0.0131241,0.0501638,0.108902,0.0195102,0.036062,0.00996687,0.0186538,0.476776,0.0305774,0.0691465,0.0196372,0.168549,0.0157145,0.428811,0.0424005,0.0202824,0.0317319,0.0325082,0.0421533,0.0449322,0.00383717,0.12747,0.0640045,0.0439807,0.0918865,0.0193955,0.0443187,0.0330236,0.0226517
-3615.35,0.860879,0.346082,4,15,0,3641.05,0.468589,0.258935,0.20716,0.0653164,0.184732,0.0186977,0.0645605,0.200705,0.0199464,0.207917,0.0336862,0.425067,0.0445403,0.426031,0.131998,0.0310014,0.0594178,0.122639,0.0250724,0.0446151,0.0208002,0.00913495,0.453124,0.0815646,0.0577763,0.0132246,0.144699,0.0481114,0.454658,0.0600745,0.020175,0.0614807,0.0248719,0.0190297,0.0645226,0.00804287,0.116441,0.106568,0.0329276,0.0766683,0.0168157,0.0166838,0.029235,0.0227429
-3616.67,0.879335,0.396072,3,15,0,3636.08,0.541124,0.180502,0.208967,0.0694073,0.20233,0.0182603,0.0540333,0.209701,0.0178995,0.164711,0.0375561,0.470696,0.0375334,0.438934,0.144887,0.0209236,0.0573193,0.127095,0.039653,0.0789255,0.0199964,0.00835799,0.401564,0.0476496,0.0648766,0.0291519,0.184969,0.019114,0.432157,0.0658451,0.0201947,0.0342557,0.0245498,0.0377449,0.0485437,0.0086229,0.122328,0.0652283,0.0330567,0.0989754,0.0210101,0.0446709,0.0355421,0.0111358
-3617.36,0.8796,0.46934,3,15,0,3639.4,0.517581,0.26977,0.117791,0.094859,0.184995,0.029568,0.024087,0.200252,0.0240651,0.169989,0.0120746,0.486485,0.0412441,0.482028,0.149957,0.027639,0.0528728,0.111639,0.0104463,0.0200217,0.0124678,0.0136609,0.490138,0.0406397,0.0623357,0.0160894,0.143255,0.0474236,0.44748,0.0352618,0.0359603,0.0577012,0.0320593,0.0209121,0.0609124,0.0043559,0.12648,0.104624,0.0459295,0.0918538,0.0159997,0.0162275,0.0272401,0.0236276
-3615.86,0.781579,0.555529,3,7,0,3637.63,0.526079,0.247562,0.122014,0.104345,0.177581,0.0242953,0.0242175,0.205218,0.0188387,0.154385,0.0130434,0.473665,0.0434175,0.480997,0.150866,0.0451927,0.0557233,0.12151,0.013281,0.0204222,0.012552,0.0154034,0.489308,0.0649602,0.0721106,0.0156402,0.150585,0.0463123,0.446314,0.0438301,0.0317659,0.0438715,0.0299559,0.0230367,0.0509048,0.00441964,0.124493,0.103554,0.0404124,0.0643395,0.0190136,0.0173481,0.0356155,0.0315993
-3620.7,0.852696,0.542741,3,7,0,3638.69,0.502572,0.24084,0.139533,0.117055,0.201907,0.0237627,0.0771453,0.175331,0.0238294,0.166431,0.0276283,0.475653,0.0444361,0.439124,0.161125,0.0143612,0.0679357,0.125159,0.024524,0.0886816,0.0156631,0.0127129,0.392439,0.0355658,0.0465743,0.0280579,0.174765,0.0391023,0.43199,0.0662874,0.028107,0.0489343,0.0236966,0.0176213,0.0548976,0.00359706,0.12525,0.0715263,0.0217373,0.099828,0.0187175,0.0493175,0.0376322,0.0189458
-3612.25,0.884198,0.608443,3,7,0,3638.36,0.502079,0.231356,0.176884,0.0896811,0.197553,0.0131466,0.0461497,0.199909,0.0163297,0.16887,0.0251679,0.461488,0.0421148,0.458102,0.109409,0.0213771,0.0515538,0.13769,0.045171,0.0296244,0.0175178,0.00621739,0.462642,0.0523159,0.0780584,0.019351,0.164542,0.0443273,0.445335,0.0423732,0.0417417,0.0508894,0.0201593,0.0318967,0.0492424,0.0134356,0.113596,0.0813259,0.0329618,0.0906507,0.0177814,0.0410274,0.0229734,0.0359821
-3608.9,0.839042,0.723905,3,7,0,3624.9,0.565585,0.206619,0.147974,0.0798223,0.192597,0.0226226,0.0644689,0.23099,0.0201994,0.199671,0.0353372,0.468008,0.0382959,0.453255,0.136413,0.0137144,0.0561229,0.105548,0.0171077,0.0499972,0.0128899,0.022591,0.486669,0.0600332,0.0705434,0.0190227,0.136304,0.0210751,0.446614,0.0421807,0.0267232,0.0489059,0.0271788,0.0215031,0.0400644,0.00771796,0.118701,0.0917015,0.034382,0.0703515,0.0168578,0.0219043,0.0225305,0.0292066
-3608.9,0.373626,0.788667,3,7,0,3630.46,0.565585,0.206619,0.147974,0.0798223,0.192597,0.0226226,0.0644689,0.23099,0.0201994,0.199671,0.0353372,0.468008,0.0382959,0.453255,0.136413,0.0137144,0.0561229,0.105548,0.0171077,0.0499972,0.0128899,0.022591,0.486669,0.0600332,0.0705434,0.0190227,0.136304,0.0210751,0.446614,0.0421807,0.0267232,0.0489059,0.0271788,0.0215031,0.0400644,0.00771796,0.118701,0.0917015,0.034382,0.0703515,0.0168578,0.0219043,0.0225305,0.0292066
-3615.01,0.917237,0.353611,4,15,0,3624.94,0.462942,0.268065,0.176617,0.0923774,0.173005,0.0173445,0.020242,0.173147,0.0265158,0.158898,0.0150544,0.521993,0.0483379,0.45538,0.172211,0.0208673,0.0501955,0.111943,0.0409036,0.0377483,0.0168252,0.0114099,0.417051,0.059806,0.0496373,0.0240893,0.166219,0.0328881,0.467877,0.0588113,0.0294347,0.03497,0.0251178,0.0363488,0.06909,0.00274648,0.126207,0.0906661,0.0400423,0.100604,0.0162806,0.0351089,0.0297526,0.0152305
-3610.03,0.997393,0.447905,4,31,0,3627.18,0.547056,0.197849,0.162256,0.0928385,0.208437,0.0274991,0.0583256,0.233092,0.0260744,0.175142,0.024576,0.463002,0.0447725,0.461895,0.117496,0.0158705,0.0544371,0.109284,0.017572,0.0368215,0.0128838,0.0188439,0.512756,0.0651959,0.0571889,0.0245876,0.123524,0.0184896,0.43459,0.0461712,0.0325842,0.0334572,0.0283088,0.0289728,0.0589418,0.00199768,0.116904,0.0863458,0.0271636,0.115137,0.0164035,0.0212585,0.0270611,0.0169375
-3611.67,0.606628,0.658677,3,7,0,3633.68,0.448426,0.262888,0.195184,0.0935031,0.181435,0.0164138,0.0456265,0.182199,0.0170953,0.173232,0.0139488,0.485486,0.0425681,0.445321,0.174284,0.0273551,0.0502182,0.121663,0.0378907,0.04263,0.0125094,0.00897483,0.441072,0.0397308,0.0670054,0.0208579,0.161384,0.0421429,0.444332,0.0526553,0.0160226,0.0612928,0.0263627,0.0306837,0.0444918,0.000117435,0.135892,0.0929576,0.0326051,0.077569,0.022582,0.0372411,0.0326744,0.0414774
-3617.66,0.861938,0.462912,3,15,0,3630.55,0.517112,0.220635,0.14696,0.115294,0.198812,0.0177096,0.0551533,0.125394,0.0206712,0.217666,0.0333874,0.544337,0.0423941,0.434207,0.154639,0.0290436,0.0525024,0.098201,0.0217558,0.0219792,0.0172422,0.0140252,0.46986,0.0799813,0.0630983,0.0289174,0.156853,0.0183515,0.450315,0.0601344,0.0219528,0.0500207,0.0341542,0.0214217,0.0390904,0.000561677,0.104023,0.0838439,0.0238914,0.113061,0.016787,0.0238735,0.023417,0.0172704
-3625.39,0.810111,0.526336,3,7,0,3643.07,0.532113,0.196941,0.162636,0.10831,0.192492,0.0282676,0.0434541,0.212008,0.0182026,0.154069,0.0264101,0.476492,0.046837,0.45805,0.18418,0.0254397,0.0623521,0.118308,0.015476,0.0648587,0.0101219,0.0173791,0.453593,0.0264432,0.0750084,0.0155167,0.121389,0.0100782,0.426433,0.0543055,0.0379512,0.0368138,0.0233982,0.0161921,0.0468464,0.00150426,0.12996,0.100849,0.0383534,0.0545451,0.0151941,0.0370623,0.0323466,0.0918166
-3620.42,0.981505,0.542699,3,7,0,3643.49,0.524205,0.209911,0.16918,0.0967037,0.183662,0.0253327,0.0410836,0.232177,0.0193353,0.152542,0.0434076,0.459842,0.0405637,0.463645,0.167313,0.0354887,0.0628468,0.110094,0.0113988,0.0602677,0.010608,0.0197016,0.450943,0.0299105,0.07305,0.0191807,0.128621,0.0087608,0.439844,0.0547845,0.0449692,0.032137,0.0236985,0.0180464,0.0499952,0.00123113,0.126387,0.0934311,0.0348781,0.0820776,0.0200051,0.0432418,0.0273906,0.058108
-3619.3,0.931463,0.768978,3,7,0,3639.81,0.503989,0.233804,0.183739,0.0784678,0.206819,0.0189783,0.0502672,0.20547,0.0210923,0.215788,0.00840119,0.479707,0.0427875,0.446645,0.121723,0.0153502,0.0431364,0.101774,0.0215714,0.0325413,0.016805,0.0111675,0.471591,0.0555177,0.0611071,0.02891,0.192432,0.0678936,0.43902,0.0393427,0.0207181,0.053119,0.0384064,0.041959,0.0531645,0.00574443,0.111191,0.0800746,0.0315005,0.0798067,0.0196361,0.0153603,0.0286308,0.00485053
-3616.24,0.487629,0.99035,2,7,0,3638.51,0.494406,0.269277,0.155138,0.0811787,0.197474,0.0227017,0.0331409,0.285912,0.0249666,0.149923,0.0222611,0.420855,0.0442624,0.448868,0.132591,0.038462,0.0568546,0.138127,0.0231509,0.0424281,0.0151629,0.0182306,0.467806,0.036846,0.0527472,0.0255923,0.196029,0.0131117,0.453459,0.0687811,0.0304669,0.0443351,0.0201469,0.0221235,0.0458654,0.00615537,0.117274,0.0687638,0.0323936,0.0738537,0.0176525,0.0368888,0.0162955,0.0380403
-3619,0.824243,0.562186,3,7,0,3635.91,0.538863,0.199564,0.138794,0.122779,0.193324,0.0234425,0.0434708,0.123541,0.0175679,0.202223,0.0246972,0.515551,0.0422008,0.459873,0.167172,0.0161733,0.0446191,0.0917994,0.020612,0.0400862,0.0159574,0.00986176,0.441312,0.048268,0.076403,0.019513,0.13898,0.0287866,0.427306,0.0340657,0.0186845,0.0680773,0.037707,0.0363788,0.0594417,0.00630687,0.125487,0.100207,0.0306793,0.137681,0.0194271,0.0226358,0.0549502,0.0155283
-3606.57,0.91582,0.5943,3,7,0,3632.88,0.494924,0.250661,0.168948,0.0854663,0.17759,0.0234287,0.0365738,0.226673,0.0223357,0.157185,0.0249326,0.412222,0.0422706,0.476973,0.129018,0.0303466,0.0574413,0.112993,0.0253381,0.0540015,0.0162578,0.0114436,0.504493,0.06416,0.057059,0.0175762,0.159494,0.0424148,0.4563,0.0555214,0.0262122,0.0481878,0.0231753,0.027143,0.0365281,0.00788168,0.125732,0.0810685,0.0291696,0.0761272,0.0218383,0.0366674,0.0282402,0.0379852
-3610.94,0.45697,0.742202,3,7,0,3627.45,0.514384,0.212315,0.194769,0.0785324,0.184349,0.0269318,0.0346437,0.255146,0.0187684,0.172421,0.0388296,0.440785,0.0331356,0.44832,0.133691,0.0284921,0.0556996,0.10186,0.0284599,0.0419946,0.0178201,0.0129862,0.52087,0.0455031,0.0565594,0.0265329,0.122872,0.0390301,0.457284,0.0564982,0.0225888,0.0402055,0.0288575,0.0307858,0.0337548,0.00197706,0.124224,0.0844966,0.0367993,0.0801428,0.0233018,0.0391673,0.0274904,0.026724
-3609.83,0.965693,0.401707,4,15,0,3623.39,0.503527,0.227008,0.155141,0.114324,0.197515,0.0111573,0.0555043,0.18135,0.0204441,0.205784,0.0245903,0.476799,0.044353,0.456958,0.137193,0.0436364,0.0551253,0.115159,0.0170145,0.0455652,0.0117124,0.00650715,0.425148,0.0477593,0.0523459,0.0197072,0.174447,0.025592,0.455983,0.0543869,0.0333798,0.0382058,0.030748,0.0236556,0.0675058,0.00356013,0.112425,0.0749941,0.0415432,0.116123,0.0193475,0.0316908,0.0236741,0.0214095
