# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LDA_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = LDA_1.data.R
# init = 2 (Default)
# random
#   seed = 4189522076
# output
#   file = LDA_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
-396.805,0.326181,0.2949,4,15,0,415.663,0.994683,0.996965,0.809746,0.515982,0.0150563,0.998542,0.993035,0.121337,0.87305,0.00804332,0.992455,0.994308,0.465361,0.981625,0.010597,0.948742,0.0734209,0.26608,0.931157,0.953523,0.356833,0.0118011,0.631209,0.61525,0.171217,0.00531737,0.00303515,0.190254,0.484018,0.984944,0.00145754,0.00696507,0.878663,0.12695,0.991957,0.0075445,0.00569168,0.534639,0.0183751,0.989403,0.0512581,0.926579,0.73392,0.0688435,0.0464772,0.643167,0.988199,0.368791,0.38475,0.828783,0.00223692,0.429336,6.24281e-05,0.322682,0.390061,0.162054,0.356069,0.00930368,0.25157,0.0766252
-395.994,1,0.10362,5,31,0,410.318,0.673989,0.999975,0.460372,0.648374,0.103616,0.895845,0.989972,0.00426585,0.982039,0.0131919,0.776095,0.87631,0.222087,0.964889,0.0330992,0.96342,0.314929,0.0312494,0.654954,0.863852,0.353328,0.797122,0.81124,0.711789,0.00295196,0.326011,2.54151e-05,0.539628,0.351626,0.896384,0.104155,0.0100278,0.995734,0.0179615,0.986808,0.223905,0.12369,0.777913,0.0351115,0.966901,0.0365798,0.685071,0.968751,0.345046,0.136148,0.646672,0.202878,0.18876,0.288211,0.997048,0.0292641,0.407165,3.61326e-05,0.361603,0.282849,0.231215,0.3781,9.99839e-06,0.30975,6.37096e-06
-392.121,0.99263,0.16527,5,31,0,407.604,0.794549,0.999735,0.398148,0.642153,0.0127712,0.946591,0.681134,0.00995265,0.991649,0.106968,0.956888,0.824566,0.283829,0.961879,0.0359576,0.966835,0.412395,0.082085,0.549067,0.925691,0.434198,0.186941,0.798619,0.772629,0.00304868,0.205451,0.000264739,0.601852,0.357847,0.987229,0.0534091,0.318866,0.990047,0.00835069,0.893032,0.0431121,0.175434,0.716171,0.0381209,0.964042,0.0331653,0.587605,0.917915,0.450933,0.0743089,0.565802,0.813059,0.201381,0.227371,0.996951,0.00134927,0.369304,0.00306198,0.276967,0.2571,0.353603,0.457487,0.000114502,0.281001,1.16729e-05
-388.787,0.986052,0.257864,4,15,0,403.555,0.975096,0.995707,0.494785,0.608857,0.00966663,0.939902,0.987418,0.00298499,0.987869,0.016491,0.92201,0.752807,0.187916,0.891197,0.0884935,0.634732,0.162287,0.0377084,0.755703,0.774919,0.478371,0.462475,0.63863,0.381544,0.0295162,0.0249037,0.00429329,0.505215,0.391143,0.990333,0.0600984,0.0125822,0.997015,0.0121313,0.983509,0.0779904,0.247193,0.812084,0.108803,0.911506,0.365268,0.837713,0.962292,0.244297,0.225081,0.521629,0.537525,0.36137,0.618456,0.970484,0.00117294,0.33781,0.000131524,0.35673,0.229941,0.305444,0.427025,1.14696e-06,0.341729,1.47186e-05
-389.776,0.754011,0.394442,3,7,0,402.442,0.641861,0.914107,0.767136,0.667763,0.193,0.921212,0.894695,0.101867,0.926201,0.0103586,0.931638,0.970639,0.255558,0.987257,9.55901e-05,0.96232,0.244194,0.420177,0.862841,0.811175,0.266293,0.0613533,0.634836,0.693386,0.0122486,0.358139,0.0858935,0.232864,0.332237,0.807,0.0787881,0.105305,0.898133,0.0737992,0.989641,0.0683622,0.0293611,0.744442,0.0127431,0.999904,0.0376795,0.755806,0.579823,0.137159,0.188825,0.733707,0.938647,0.365164,0.306614,0.987751,0.0105394,0.385052,0.0225435,0.313921,0.22049,0.300895,0.436832,0.000101488,0.309595,3.08805e-05
-391.25,0.37843,0.361385,3,7,0,407.059,0.769471,0.920586,0.761059,0.680212,0.175409,0.979133,0.951941,0.0568257,0.867939,0.00579596,0.761939,0.945169,0.329555,0.995681,4.33192e-05,0.972348,0.268824,0.289927,0.838258,0.788836,0.22685,0.153162,0.62309,0.706349,0.0185622,0.230529,0.079414,0.238941,0.319788,0.824591,0.0208666,0.0480586,0.943174,0.132061,0.994204,0.238061,0.0548315,0.670445,0.00431877,0.999957,0.0276518,0.731176,0.710073,0.161742,0.211164,0.77315,0.846838,0.37691,0.293651,0.981438,0.0200794,0.39858,0.0095529,0.350333,0.188492,0.250872,0.43295,0.000214835,0.348925,1.18454e-06
-391.885,0.991368,0.146442,5,31,0,407.616,0.905699,0.959053,0.405335,0.618344,0.000266032,0.997395,0.937432,0.0158349,0.958049,0.109692,0.903879,0.99652,0.0951995,0.949983,0.12897,0.981343,0.042058,0.0817088,0.802559,0.864837,0.351471,0.344139,0.649724,0.42561,0.0862883,0.0943007,0.0409474,0.594665,0.381656,0.999734,0.00260542,0.0625683,0.984165,0.0419509,0.890308,0.0961211,0.00347991,0.904801,0.050017,0.87103,0.0186568,0.957942,0.918291,0.197441,0.135163,0.648529,0.655861,0.350276,0.57439,0.913712,0.0137359,0.357832,0.000225794,0.376552,0.247906,0.20893,0.462408,0.0321318,0.275725,0.0245537
-389.921,0.834532,0.225618,4,15,0,408.224,0.904174,0.893218,0.773092,0.557791,0.000898535,0.958142,0.958653,0.0721247,0.995306,0.00154475,0.941947,0.607984,0.519213,0.893689,0.07045,0.552238,0.425916,0.143402,0.803086,0.901386,0.369984,0.423501,0.742227,0.744336,0.024599,0.0958263,0.106782,0.226908,0.442209,0.999101,0.0418579,0.0413474,0.927875,0.00469445,0.998455,0.0580528,0.392016,0.480787,0.106311,0.92955,0.447762,0.574084,0.856598,0.196914,0.0986142,0.630016,0.576499,0.257773,0.255664,0.975401,0.000280126,0.402129,0.000515297,0.314038,0.272361,0.283823,0.410017,9.73649e-06,0.316827,4.86124e-08
-391.902,0.971807,0.246878,4,15,0,406.537,0.930657,0.961571,0.370915,0.520816,0.073797,0.924918,0.9293,0.015083,0.996639,0.0362856,0.982205,0.986085,0.106153,0.96338,0.0672045,0.910691,0.0440806,0.151912,0.733237,0.88955,0.294408,0.162504,0.629997,0.309891,0.0779572,0.0693425,0.0384287,0.629085,0.479184,0.926203,0.0750816,0.0707,0.984917,0.00336147,0.963714,0.0177947,0.0139154,0.893847,0.0366198,0.932795,0.0893093,0.955919,0.848088,0.266763,0.11045,0.705592,0.837496,0.370003,0.690109,0.922043,0.00355598,0.357521,0.000475474,0.276331,0.233026,0.366146,0.435571,1.17291e-13,0.327371,2.07012e-06
-393.094,0.259544,0.361889,4,31,0,412.75,0.650921,0.900049,0.58106,0.539665,0.0323486,0.974475,0.994268,0.0740741,0.934351,0.0306626,0.84928,0.53245,0.429012,0.999968,0.00293309,0.848515,0.0393167,0.0878227,0.84572,0.810255,0.242551,0.114326,0.70353,0.427053,0.022355,0.349079,0.0999511,0.41894,0.460335,0.967651,0.0255249,0.00573239,0.925926,0.065649,0.969337,0.15072,0.46755,0.570988,3.19742e-05,0.997067,0.151485,0.960683,0.912177,0.15428,0.189745,0.757449,0.885674,0.29647,0.572947,0.977645,0.000937357,0.374206,8.13337e-06,0.30413,0.154056,0.307229,0.513227,0.014435,0.331772,2.6472e-08
-392.178,0.981925,0.116182,5,31,0,406.781,0.639978,0.965407,0.570193,0.432364,0.00371476,0.908066,0.998895,0.00465099,0.967408,0.030557,0.950696,0.99942,0.0653286,0.916844,0.242001,0.713276,0.412301,0.288267,0.905363,0.893224,0.306835,0.103583,0.551036,0.624356,0.0157884,0.360022,0.0345928,0.429807,0.567636,0.996285,0.0919342,0.0011048,0.995349,0.0325915,0.969443,0.049304,0.000579716,0.934671,0.083156,0.757999,0.286724,0.587699,0.711733,0.0946368,0.106776,0.693165,0.896417,0.448964,0.375644,0.984212,0.000765765,0.325784,7.18043e-05,0.380953,0.243622,0.290418,0.39862,4.27245e-07,0.356921,0.00284452
-396.038,0.653309,0.173952,5,31,0,410.326,0.978516,0.92638,0.83807,0.61211,0.00130421,0.957105,0.816413,0.00293191,0.999904,0.0364626,0.982573,0.450248,0.753751,0.993326,0.00395719,0.93197,0.0782585,0.0689354,0.948691,0.949726,0.423712,0.234368,0.88066,0.886686,0.0654231,0.0214841,0.0736203,0.16193,0.38789,0.998696,0.0428949,0.183587,0.997068,9.61555e-05,0.963537,0.017427,0.549752,0.246249,0.0066737,0.996043,0.06803,0.921742,0.931065,0.0513091,0.050274,0.576288,0.765632,0.11934,0.113314,0.934577,0.00361728,0.456734,0.00186524,0.302878,0.333776,0.218736,0.376597,0.00699738,0.284145,0.0146545
-397.614,0.96658,0.129914,5,31,0,415.331,0.922162,0.983114,0.848059,0.512515,0.0147734,0.828104,0.995586,0.288315,0.984938,0.00566328,0.807306,0.992961,0.053278,0.921238,0.0193999,0.752644,0.010493,0.456688,0.951567,0.932713,0.125602,0.372313,0.908829,0.511748,0.0272764,0.0778381,0.0168856,0.151941,0.487485,0.985227,0.171896,0.00441357,0.711685,0.0150618,0.994337,0.192694,0.00703893,0.946722,0.0787619,0.9806,0.247356,0.989507,0.543312,0.0484335,0.0672871,0.874398,0.627687,0.0911713,0.488252,0.972724,0.0053656,0.314985,0.00110069,0.39921,0.267769,0.281106,0.437829,0.00329252,0.287937,0.00140733
-393.541,0.895961,0.187406,4,31,0,410.194,0.95579,0.993394,0.732251,0.503953,0.0648722,0.966393,0.688642,0.00334598,0.872194,0.0202294,0.997058,0.951925,0.0240962,0.965443,0.145836,0.951462,0.000742579,0.173154,0.974106,0.813022,0.432127,0.0821187,0.575393,0.679786,0.00718617,0.0442103,0.00660599,0.267749,0.496047,0.935128,0.0336068,0.311358,0.996654,0.127806,0.979771,0.00294159,0.0480749,0.975904,0.0345566,0.854164,0.0485382,0.999257,0.826846,0.025894,0.186978,0.567873,0.917881,0.424607,0.320214,0.992814,0.00127075,0.40168,0.00461837,0.353281,0.303169,0.23559,0.331739,0.00936583,0.359203,8.30955e-05
-397.472,0.406263,0.232473,4,15,0,407.03,0.965796,0.996879,0.785411,0.396556,0.0590939,0.957058,0.969568,0.0089993,0.983966,0.0119672,0.982741,0.969137,0.0276171,0.88417,0.00732629,0.927583,0.000389568,0.235762,0.986307,0.902301,0.319925,0.0801451,0.765205,0.614767,0.00631836,0.0342035,0.00312124,0.214589,0.603444,0.940906,0.0429415,0.0304325,0.991001,0.0160343,0.988033,0.0172593,0.0308629,0.972383,0.11583,0.992674,0.0724166,0.99961,0.764238,0.013693,0.0976995,0.680075,0.919855,0.234795,0.385233,0.993682,6.97476e-06,0.432844,7.69759e-05,0.319633,0.28024,0.216824,0.341905,0.0306805,0.377771,1.90532e-05
-397.308,0.986433,0.104424,5,63,0,414.295,0.602279,0.747017,0.58874,0.65229,0.0380838,0.937837,0.715691,0.000227072,0.968693,0.00721778,0.996038,0.653712,0.248174,0.985033,0.0349227,0.852525,0.0079504,0.091485,0.509584,0.874291,0.376923,0.443038,0.525083,0.615384,0.0263681,0.397721,0.252983,0.41126,0.34771,0.961916,0.0621627,0.284309,0.999773,0.0313066,0.992782,0.00396155,0.346288,0.751826,0.0149672,0.965077,0.147475,0.99205,0.908515,0.490416,0.125709,0.623077,0.556962,0.474917,0.384616,0.973632,2.30421e-07,0.294301,2.1053e-05,0.319769,0.232233,0.36326,0.532638,0.0226328,0.235108,3.75036e-05
-398.236,0.888185,0.156158,5,31,0,415.869,0.880931,0.997994,0.528823,0.333709,0.0157243,0.968307,0.707897,0.133099,0.986398,0.0373502,0.998204,0.952641,0.140173,0.98268,0.0410465,0.931503,0.0959794,0.195692,0.889953,0.931936,0.155483,0.000785409,0.694502,0.360224,0.0661871,0.119069,0.0020064,0.471177,0.666291,0.984276,0.0316932,0.292103,0.866901,0.0136024,0.96265,0.00179614,0.0473585,0.859827,0.0173202,0.958954,0.0684966,0.904021,0.804308,0.110047,0.068064,0.844517,0.999215,0.305498,0.639776,0.933813,0.000187215,0.425046,1.4529e-09,0.3185,0.217364,0.243404,0.358791,0.00979931,0.423658,0.00325015
-400.038,0.625124,0.19015,4,31,0,413.432,0.510116,0.790838,0.534721,0.685081,0.00507156,0.897801,0.740938,0.00269695,0.751544,0.00110026,0.99648,0.927361,0.0561101,0.886152,0.018407,0.870839,0.0887176,0.0465131,0.623175,0.55783,0.323381,5.58085e-05,0.495888,0.672831,0.0239286,0.489884,0.209162,0.465279,0.314919,0.994928,0.102199,0.259062,0.997303,0.248456,0.9989,0.00351984,0.0726389,0.94389,0.113848,0.981593,0.129161,0.911282,0.953487,0.376825,0.44217,0.676619,0.999944,0.504112,0.327169,0.976071,9.10734e-06,0.276685,2.66447e-09,0.322946,0.201061,0.360956,0.544907,0.0103541,0.254023,0.0290587
-395.036,0.93729,0.135182,5,31,0,411.534,0.983151,0.989886,0.698336,0.434592,0.011793,0.995135,0.785023,0.163614,0.998015,0.176898,0.832263,0.927057,0.614954,0.997153,0.205564,0.926335,0.318133,0.150941,0.838471,0.989501,0.259398,0.000301666,0.742963,0.488013,0.0161825,0.0168488,0.0101143,0.301664,0.565408,0.988207,0.00486463,0.214977,0.836386,0.00198547,0.823102,0.167737,0.0729434,0.385046,0.00284686,0.794436,0.0736646,0.681867,0.849059,0.161529,0.010499,0.740602,0.999698,0.257037,0.511987,0.983817,0.0099139,0.469065,0.0129099,0.302346,0.32183,0.22059,0.326281,0.00220781,0.329066,0.00579075
-391.253,0.813534,0.181581,4,31,0,406.148,0.82068,0.924923,0.708048,0.636589,0.0902345,0.994065,0.749788,0.00362059,0.673663,0.000497209,0.983199,0.880482,0.0768162,0.99737,0.00410852,0.905058,0.116859,0.146874,0.719126,0.726263,0.553452,0.288341,0.595832,0.779286,0.0998109,0.17932,0.0750768,0.291952,0.363411,0.909766,0.00593539,0.250212,0.996379,0.326337,0.999503,0.0168012,0.119518,0.923184,0.00263016,0.995891,0.0949422,0.883141,0.853126,0.280874,0.273737,0.446548,0.711659,0.404168,0.220714,0.900189,0.000113284,0.33457,1.83449e-05,0.382616,0.265346,0.280607,0.463387,0.00139876,0.271135,0.000808195
-400.711,0.813164,0.189446,4,31,0,420.751,0.950392,0.997059,0.482658,0.290147,0.0416412,0.941045,0.998549,0.1138,0.997219,0.00340453,0.825408,0.671851,0.229593,0.811755,0.000975823,0.712125,0.122404,0.204861,0.958811,0.853635,0.312166,0.0713264,0.919782,0.388253,1.95734e-05,0.0496075,0.00294105,0.517342,0.709853,0.958359,0.0589548,0.00145149,0.8862,0.0027812,0.996595,0.174592,0.328149,0.770407,0.188245,0.999024,0.287875,0.877596,0.795139,0.0411893,0.146365,0.687834,0.928674,0.0802179,0.611747,0.99998,0.0261727,0.298102,0.00141677,0.333428,0.188466,0.368289,0.391343,7.40571e-05,0.392601,0.000107418
-392.605,0.963308,0.197408,5,31,0,411.13,0.764379,0.944129,0.638107,0.559774,0.048506,0.923934,0.998078,0.00437079,0.678845,0.0311933,0.914174,0.979443,0.248183,0.980008,0.31494,0.769188,0.203495,0.124773,0.679375,0.96906,0.276534,0.153684,0.294365,0.753469,0.361212,0.235621,0.055871,0.361893,0.440226,0.951494,0.0760663,0.001922,0.995629,0.321155,0.968807,0.0858263,0.0205567,0.751817,0.0199919,0.68506,0.230812,0.796505,0.875227,0.320625,0.0309404,0.723466,0.846316,0.705635,0.246531,0.638788,0.000783668,0.444024,0.00201546,0.320322,0.32739,0.233925,0.426908,1.30957e-05,0.242903,0.00171637
-390.633,0.940994,0.277511,4,15,0,407.345,0.979241,0.986063,0.611129,0.768473,0.0220015,0.947769,0.979558,0.0900146,0.99833,0.0297319,0.943731,0.834201,0.413484,0.911988,0.00134873,0.896196,0.207298,0.251315,0.8187,0.977739,0.391157,0.150647,0.938356,0.72142,0.000228339,0.0207592,0.0139371,0.388871,0.231527,0.977999,0.0522307,0.0204423,0.909985,0.00167038,0.970268,0.0562689,0.165799,0.586516,0.0880125,0.998651,0.103804,0.792702,0.748685,0.1813,0.0222608,0.608843,0.849353,0.0616439,0.27858,0.999772,2.51886e-05,0.358063,0.00239495,0.386726,0.282367,0.254384,0.344016,0.000351249,0.371197,0.000475891
-398.037,0.735865,0.371934,3,7,0,408.913,0.649917,0.801452,0.662777,0.752298,0.00729702,0.938782,0.969725,0.0079871,0.991571,0.141177,0.85053,0.791795,0.115284,0.986316,0.000456949,0.932722,0.26813,0.0535569,0.817351,0.970652,0.847323,0.191443,0.933908,0.675392,0.000904486,0.350083,0.198548,0.337223,0.247702,0.992703,0.061218,0.0302748,0.992013,0.00842924,0.858823,0.14947,0.208205,0.884716,0.0136838,0.999543,0.0672783,0.73187,0.946443,0.182649,0.0293478,0.152677,0.808557,0.0660924,0.324608,0.999096,4.9921e-06,0.364994,0.00219035,0.429592,0.296919,0.203795,0.372689,0.00019477,0.328197,0.00142474
-389.841,0.972275,0.33127,3,7,0,409.162,0.953537,0.993659,0.543593,0.499023,0.00748433,0.929279,0.990268,0.00186596,0.793402,0.00470027,0.977433,0.968609,0.0400819,0.911846,0.430036,0.708623,0.199091,0.0515505,0.708534,0.86803,0.301409,0.363355,0.608953,0.433367,0.00317249,0.0464635,0.00634137,0.456407,0.500977,0.992516,0.070721,0.0097325,0.998134,0.206598,0.9953,0.0225669,0.0313906,0.959918,0.0881537,0.569964,0.291377,0.800909,0.948449,0.291466,0.13197,0.698591,0.636645,0.391047,0.566633,0.996828,0.000691043,0.367302,0.00176645,0.299697,0.262072,0.3263,0.402458,0.00558131,0.333013,0.00112012
-389.056,0.782877,0.470409,3,7,0,397.834,0.821352,0.978718,0.669388,0.686609,0.0810786,0.962053,0.997195,0.00815092,0.970527,0.00573744,0.979622,0.971032,0.726445,0.856286,8.00072e-05,0.743845,0.155228,0.508154,0.869487,0.945107,0.50219,0.331424,0.783241,0.774728,0.0543526,0.178648,0.021282,0.330612,0.313391,0.918921,0.0379472,0.00280523,0.991849,0.0294732,0.994263,0.0203781,0.0289678,0.273555,0.143714,0.99992,0.256155,0.844772,0.491846,0.130513,0.0548933,0.49781,0.668576,0.216759,0.225272,0.945647,0.000986698,0.403499,0.000796132,0.317643,0.320484,0.274658,0.387063,0.00193945,0.29067,0.00226032
-388.015,0.588987,0.459353,3,7,0,401.481,0.752435,0.987121,0.569349,0.715033,0.0461807,0.98675,0.995602,0.023848,0.989778,0.0102306,0.930786,0.9,0.589919,0.958292,8.5903e-05,0.811468,0.070688,0.24801,0.870537,0.924272,0.341136,0.346855,0.808394,0.793586,0.068727,0.247565,0.0128787,0.430651,0.284967,0.953819,0.0132496,0.0043979,0.976152,0.0102216,0.989769,0.069214,0.0999996,0.410081,0.0417076,0.999914,0.188532,0.929312,0.75199,0.129463,0.0757282,0.658864,0.653145,0.191606,0.206414,0.931273,0.00204823,0.422696,0.0145164,0.296827,0.345361,0.278909,0.357758,0.00144596,0.280316,0.000122738
-387.461,0.287695,0.307393,4,15,0,399.307,0.969556,0.949685,0.675849,0.469272,0.0500247,0.94604,0.746991,0.023011,0.901878,0.00888887,0.894298,0.791035,0.202999,0.918381,0.00235335,0.938619,0.149508,0.276039,0.472741,0.972518,0.432011,0.0638832,0.808307,0.733483,0.00422461,0.0304436,0.0503146,0.324151,0.530728,0.949975,0.0539602,0.253009,0.976989,0.0981224,0.991111,0.105702,0.208965,0.797001,0.0816187,0.997647,0.0613814,0.850492,0.723961,0.527259,0.0274823,0.567989,0.936117,0.191693,0.266517,0.995775,0.00050139,0.375785,3.10493e-06,0.353217,0.272051,0.270812,0.37878,1.48871e-05,0.348664,0.000171498
-392.644,0.965772,0.115046,5,31,0,406.654,0.928681,0.943337,0.698255,0.561873,0.025894,0.934325,0.983613,0.00910281,0.964791,0.0876555,0.950906,0.936803,0.231163,0.99996,0.0277315,0.700118,0.328765,0.0131022,0.958286,0.557372,0.168175,0.447879,0.481106,0.396212,0.107512,0.0713187,0.0566626,0.301745,0.438127,0.974106,0.0656749,0.0163869,0.990897,0.0352087,0.912344,0.0490943,0.0631973,0.768837,4.02064e-05,0.972269,0.299882,0.671235,0.986898,0.0417139,0.442628,0.831825,0.552121,0.518894,0.603788,0.892488,1.24472e-05,0.38798,0.00034422,0.287343,0.184766,0.315341,0.512867,0.00186027,0.30201,0.00747554
-392.286,0.980054,0.161033,5,31,0,405.541,0.977526,0.996334,0.711223,0.650155,0.0562887,0.927562,0.998121,0.00549793,0.908319,0.00632768,0.916431,0.749556,0.19977,0.994853,0.0559852,0.919184,0.171039,0.308108,0.875638,0.9392,0.246152,0.0649627,0.361166,0.368326,0.00224038,0.0224736,0.00366616,0.288777,0.349845,0.943711,0.0724385,0.00187875,0.994502,0.0916815,0.993672,0.0835691,0.250444,0.80023,0.00514749,0.944015,0.0808164,0.828961,0.691892,0.124362,0.0607996,0.753848,0.935037,0.638834,0.631674,0.99776,1.83771e-06,0.313122,0.000822364,0.348005,0.270365,0.335324,0.36768,4.41389e-05,0.361131,0.00350467
-383.8,0.989061,0.230951,4,15,0,401.009,0.560377,0.807977,0.446106,0.674543,0.0413289,0.903845,0.585923,0.00995276,0.918133,0.00466168,0.95675,0.919231,0.464317,0.905538,0.0379686,0.846148,0.128823,0.111195,0.71831,0.943085,0.415981,0.159396,0.592803,0.547865,0.0123933,0.439623,0.192023,0.553894,0.325457,0.958671,0.0961554,0.414077,0.990047,0.0818668,0.995338,0.04325,0.0807694,0.535683,0.0944621,0.962031,0.153852,0.871177,0.888805,0.28169,0.0569154,0.584019,0.840604,0.407197,0.452135,0.987607,0.00305426,0.40977,0.0011829,0.299605,0.250777,0.289958,0.402728,0.000375088,0.342257,0.000291978
-382.549,0.837451,0.335868,3,7,0,395.92,0.984784,0.994904,0.556835,0.591278,0.0745489,0.968185,0.986489,0.00572528,0.935994,0.129019,0.991115,0.869962,0.150443,0.982926,0.0457216,0.85271,0.275409,0.252004,0.747631,0.889884,0.383466,0.23846,0.523321,0.6069,0.120872,0.0152162,0.00509611,0.443165,0.408722,0.925451,0.0318154,0.013511,0.994275,0.0640061,0.870981,0.00888481,0.130038,0.849557,0.0170739,0.954278,0.14729,0.724591,0.747996,0.252369,0.110116,0.616534,0.76154,0.476679,0.3931,0.879128,0.00160262,0.375875,0.00121967,0.326706,0.246946,0.279935,0.425049,0.00397804,0.325182,0.013506
-384.195,0.295326,0.364623,3,15,0,395.337,0.99218,0.992749,0.561186,0.612311,0.0499474,0.95919,0.9953,0.0063093,0.970949,0.0831204,0.989901,0.962669,0.159871,0.971506,0.131793,0.890114,0.261396,0.374742,0.72566,0.827599,0.412433,0.356911,0.625579,0.533279,0.10169,0.00781966,0.0072514,0.438814,0.387689,0.950053,0.0408098,0.00469962,0.993691,0.0290512,0.91688,0.0100985,0.0373308,0.840129,0.0284939,0.868207,0.109886,0.738604,0.625258,0.27434,0.172401,0.587567,0.643089,0.374421,0.466721,0.89831,0.00878113,0.37428,6.69711e-05,0.342483,0.24786,0.280511,0.432692,0.00256359,0.310599,0.000162137
-388.87,0.944912,0.141405,4,15,0,400.091,0.526518,0.860632,0.693309,0.632731,0.121183,0.990079,0.934875,0.0243721,0.967718,0.040778,0.940586,0.98449,0.0894867,0.990956,0.000325264,0.700627,0.309502,0.231126,0.491525,0.856209,0.108371,0.134933,0.695141,0.76396,0.0505411,0.473482,0.139368,0.306691,0.367269,0.878817,0.00992079,0.065125,0.975628,0.0322822,0.959222,0.0594139,0.0155105,0.910513,0.00904433,0.999675,0.299373,0.690498,0.768874,0.508475,0.143791,0.891629,0.865067,0.304859,0.23604,0.949459,0.000528791,0.406702,0.00674082,0.3347,0.257597,0.254326,0.408279,0.000263317,0.326854,0.004009
-392.729,0.924572,0.188627,5,47,0,407.443,0.998365,0.877641,0.780389,0.50063,0.000906258,0.989757,0.986801,0.0247609,0.98129,0.0431155,0.969025,0.979074,0.089642,0.991308,0.00454872,0.76393,0.4122,0.396469,0.9799,0.726285,0.289019,0.221731,0.790697,0.68445,0.0496712,0.00163498,0.122359,0.219611,0.49937,0.999094,0.0102427,0.0131986,0.975239,0.0187103,0.956885,0.0309755,0.0209264,0.910358,0.00869185,0.995451,0.23607,0.5878,0.603531,0.0200999,0.273715,0.710981,0.778269,0.209303,0.31555,0.950329,0.00500408,0.445127,0.00226617,0.328112,0.286073,0.226414,0.328248,0.000269484,0.378409,7.71992e-05
-403.429,1,0.24155,4,15,0,417.628,0.456198,0.990312,0.488348,0.562827,0.0673647,0.811023,0.860513,0.0496761,0.999855,0.0001043,0.821007,0.999938,0.626791,0.886603,0.00826996,0.837844,0.0594879,0.0305033,0.534462,0.984099,0.325153,0.0200754,0.614592,0.61739,0.00169548,0.543802,0.00968804,0.511652,0.437173,0.932635,0.188977,0.139487,0.950324,0.0001447,0.999896,0.178993,6.17787e-05,0.373209,0.113397,0.99173,0.162156,0.940512,0.969497,0.465538,0.0159014,0.674847,0.979925,0.385408,0.38261,0.998305,4.01919e-05,0.388228,0.0032365,0.361163,0.313915,0.250214,0.464404,0.000207045,0.218404,0.000188068
-407.682,0.833638,0.355466,3,7,0,426.12,0.327365,0.981915,0.359196,0.577113,0.0420675,0.882663,0.754222,0.0891707,0.999844,7.50425e-05,0.776164,0.99997,0.588726,0.902381,0.0251617,0.917809,0.0492489,0.0437096,0.358448,0.989126,0.279954,0.086939,0.61269,0.72665,0.00316511,0.672635,0.0180848,0.640804,0.422887,0.957933,0.117337,0.245778,0.910829,0.000156388,0.999925,0.223836,3.04401e-05,0.411274,0.0976194,0.974838,0.0821909,0.950751,0.95629,0.641552,0.0108743,0.720046,0.913061,0.38731,0.27335,0.996835,3.51726e-05,0.39903,0.00730602,0.352471,0.35236,0.248038,0.426393,0.000339861,0.213906,0.000121012
